Date,Description,Amount,PaymentMethod,Category
2019-06-29,Gym Membership,1545.62,UPI,Food & Dining
2019-01-24,Dinner,1218.76,UPI,Food & Dining
2023-02-10,Flight Ticket,934.25,Card,Transportation
2019-08-21,Movie,1270.95,UPI,Entertainment
2020-04-10,Dinner,251.07,UPI,Food & Dining
2024-07-05,Coffee,1949.83,Cash,Food & Dining
2024-05-09,Taxi,1177.51,Transfer,Transportation
2020-12-19,Dinner,8204.58,UPI,Food & Dining
2023-11-18,Parking,972.22,Cash,Transportation
2021-10-08,Bus,1919.7,Transfer,Transportation
2019-01-14,Taxi,1876.25,Card,Transportation
2021-04-06,Insurance,1490.62,UPI,Food & Dining
2019-08-14,Coffee,1209.68,Card,Food & Dining
2020-03-14,Book Purchase,913.81,Card,Entertainment
2022-05-15,Parking,1322.36,UPI,Transportation
2020-10-29,Taxi,446.5,UPI,Transportation
2019-02-05,Course Purchase,1191.4,UPI,Education
2019-08-12,Tuition Fee,1807.85,Cash,Education
2024-03-16,Tuition Fee,173.19,Card,Education
2022-02-23,Gym Membership,1168.96,Cash,Other
2019-02-21,Hotel,994.47,Transfer,Shopping
2020-04-21,Lunch,1063.88,UPI,Food & Dining
2019-11-19,Restaurant,1814.58,UPI,Food & Dining
2023-01-15,Online Shopping,64.83,Transfer,Shopping
2019-02-21,Electricity Bill,1706.52,Transfer,Utilities
2019-11-16,Gym Membership,792.15,Cash,Food & Dining
2022-12-13,Dinner,910.28,Card,Food & Dining
2022-11-30,Lunch,1559.86,Card,Food & Dining
2021-04-11,Tuition Fee,483.31,Transfer,Education
2021-10-07,Fuel,864.74,Card,Transportation
2019-12-04,Lunch,7142.97,Card,Food & Dining
2020-06-29,Electricity Bill,201.77,Card,Utilities
2023-01-13,Grocery,825.55,Transfer,Food & Dining
2019-08-23,Coffee,220.2,Cash,Food & Dining
2023-03-31,Bus,1034.35,Card,Transportation
2020-07-25,Hotel,394.65,Card,Shopping
2024-08-22,Book Purchase,201.08,Transfer,Entertainment
2024-04-05,Parking,1223.85,Card,Transportation
2021-08-27,Parking,116.73,Card,Transportation
2021-09-09,Book Purchase,464.89,UPI,Entertainment
2024-04-26,Pharmacy,209.94,Transfer,Health & Medical
2024-09-05,Parking,415.7,UPI,Transportation
2020-02-02,Movie,4688.99,Card,Entertainment
2024-08-20,Bus,587.94,Transfer,Transportation
2024-03-07,Gym Membership,662.11,Card,Education
2023-05-21,Parking,68.17,Cash,Transportation
2021-07-07,Electricity Bill,1521.92,Card,Utilities
2021-02-05,Grocery,1765.94,UPI,Food & Dining
2020-04-25,Hotel,421.61,Card,Shopping
2021-03-25,Online Shopping,1708.08,Card,Shopping
2022-08-05,Bus,229.86,UPI,Transportation
2022-08-31,Grocery,1510.89,Cash,Food & Dining
2023-05-18,Tuition Fee,1876.12,Cash,Education
2020-10-11,Course Purchase,137.61,UPI,Education
2019-11-15,Internet Bill,709.49,Transfer,Utilities
2024-03-23,Hotel,1947.89,UPI,Shopping
2024-02-03,Movie,1064.34,UPI,Entertainment
2019-07-04,Electricity Bill,11658.25,Cash,Utilities
2024-02-14,Online Shopping,1725.26,UPI,Shopping
2024-04-18,Lunch,869.87,UPI,Food & Dining
2021-09-20,Fuel,922.79,UPI,Transportation
2020-05-05,Flight Ticket,528.36,UPI,Transportation
2021-07-28,Lunch,1539.17,Cash,Food & Dining
2019-01-11,Dinner,1829.14,Card,Food & Dining
2019-04-13,Internet Bill,93.27,Transfer,Utilities
2019-04-21,Lunch,1561.14,Cash,Food & Dining
2019-11-06,Coffee,718.29,Transfer,Food & Dining
2021-08-10,Grocery,356.24,UPI,Food & Dining
2022-06-06,Online Shopping,1744.16,UPI,Shopping
2022-05-02,Online Shopping,959.32,Cash,Shopping
2023-03-09,Internet Bill,231.96,UPI,Utilities
2021-08-21,Lunch,422.34,Transfer,Food & Dining
2020-11-24,Online Shopping,1933.14,Card,Shopping
2022-07-08,Subscription,49.54,UPI,Entertainment
2024-01-01,Pharmacy,100.55,UPI,Health & Medical
2020-03-17,Flight Ticket,935.52,Cash,Transportation
2024-10-22,Fuel,1200.21,Cash,Transportation
2021-05-19,Bus,291.76,Card,Transportation
2020-05-21,Grocery,266.76,Card,Food & Dining
2019-09-03,Online Shopping,944.13,UPI,Shopping
2021-10-03,Subscription,904.89,Card,Entertainment
2022-01-24,Pharmacy,865.49,UPI,Health & Medical
2024-09-14,Lunch,88.15,Transfer,Food & Dining
2021-11-22,Movie,9211.33,UPI,Entertainment
2019-07-21,Gym Membership,11174.15,Cash,Utilities
2021-09-27,Insurance,10595.79,Cash,Shopping
2019-09-22,Grocery,942.42,Transfer,Food & Dining
2020-03-01,Insurance,1976.89,UPI,Health & Medical
2020-03-10,Flight Ticket,291.74,Transfer,Transportation
2021-02-02,Hotel,821.77,Transfer,Shopping
2019-07-16,Taxi,771.87,Cash,Transportation
2021-12-02,Movie,986.15,UPI,Entertainment
2024-03-29,Subscription,989.88,Card,Entertainment
2023-07-04,Coffee,724.86,Card,Food & Dining
2022-03-18,Flight Ticket,1445.27,UPI,Transportation
2021-04-05,Pharmacy,1305.35,UPI,Health & Medical
2023-07-10,Internet Bill,482.44,UPI,Utilities
2022-06-05,Course Purchase,1964.12,UPI,Education
2024-05-25,Parking,154.11,Transfer,Transportation
2019-01-08,Grocery,894.65,Transfer,Food & Dining
2024-05-18,Electricity Bill,13724.5,Transfer,Utilities
2020-06-12,Movie,1307.33,Cash,Entertainment
2020-12-18,Course Purchase,878.56,Transfer,Education
2022-05-19,Gym Membership,1485.5,Card,Utilities
2019-09-16,Hotel,1171.84,Transfer,Shopping
2021-08-26,Taxi,2581.5,Cash,Transportation
2023-12-18,Bus,133.26,Card,Transportation
2021-12-16,Gym Membership,1765.5,UPI,Entertainment
2022-03-10,Hotel,1232.69,Cash,Shopping
2024-06-08,Restaurant,1054.82,UPI,Food & Dining
2024-10-16,Dinner,1626.19,UPI,Food & Dining
2021-05-15,Restaurant,946.2,Card,Food & Dining
2023-05-01,Restaurant,330.33,Card,Food & Dining
2022-11-26,Online Shopping,99.63,Card,Shopping
2019-10-09,Dinner,1811.76,Transfer,Food & Dining
2022-05-07,Tuition Fee,191.52,Cash,Education
2021-02-13,Taxi,1042.96,Card,Transportation
2021-10-23,Online Shopping,542.6,UPI,Shopping
2020-02-20,Electricity Bill,1793.38,Cash,Utilities
2019-02-28,Lunch,469.86,Card,Food & Dining
2024-06-30,Online Shopping,1254.82,Card,Shopping
2020-04-14,Dinner,1304.29,Transfer,Food & Dining
2020-02-20,Taxi,1561.85,Card,Transportation
2024-07-15,Restaurant,5655.61,Transfer,Food & Dining
2020-11-02,Book Purchase,1994.1,Transfer,Entertainment
2021-09-23,Flight Ticket,1148.72,Cash,Transportation
2023-09-17,Gym Membership,1445.59,Cash,Shopping
2021-02-08,Online Shopping,1722.44,Cash,Shopping
2022-04-27,Dinner,590.2,Card,Food & Dining
2024-08-08,Hotel,778.84,UPI,Shopping
2023-11-09,Dinner,1124.4,UPI,Food & Dining
2020-12-13,Coffee,1013.5,Transfer,Food & Dining
2019-11-29,Lunch,606.32,Cash,Food & Dining
2024-09-10,Parking,3498.67,Cash,Transportation
2020-07-17,Movie,595.09,UPI,Entertainment
2024-01-13,Internet Bill,455.27,Cash,Utilities
2021-08-13,Movie,1402.35,UPI,Entertainment
2021-06-07,Coffee,421.78,Card,Food & Dining
2024-02-17,Dinner,1447.35,UPI,Food & Dining
2023-02-28,Restaurant,15.23,Transfer,Food & Dining
2022-10-26,Book Purchase,718.2,Transfer,Entertainment
2019-10-13,Tuition Fee,1622.6,Card,Education
2023-02-14,Internet Bill,412.51,UPI,Utilities
2022-10-25,Parking,1318.25,UPI,Transportation
2019-07-21,Electricity Bill,1482.76,UPI,Utilities
2020-09-30,Hotel,530.97,UPI,Shopping
2023-04-30,Flight Ticket,537.64,Transfer,Transportation
2024-09-18,Subscription,579.87,Card,Entertainment
2021-03-03,Movie,1792.87,UPI,Entertainment
2021-04-07,Dinner,571.64,UPI,Food & Dining
2020-03-14,Flight Ticket,1529.27,Card,Transportation
2021-04-05,Tuition Fee,37.67,UPI,Education
2021-09-05,Parking,76.3,Card,Transportation
2023-08-28,Fuel,1164.22,UPI,Transportation
2023-08-21,Course Purchase,874.28,Cash,Education
2021-05-07,Lunch,505.79,Cash,Food & Dining
2020-05-03,Coffee,975.94,Card,Food & Dining
2023-08-18,Fuel,412.86,Cash,Transportation
2020-12-13,Insurance,1382.99,Cash,Transportation
2024-04-28,Taxi,1870.2,UPI,Transportation
2019-08-03,Coffee,907.37,Transfer,Food & Dining
2019-04-13,Grocery,207.91,Card,Food & Dining
2022-05-21,Gym Membership,902.18,Cash,Other
2024-07-05,Tuition Fee,1555.46,Transfer,Education
2021-10-04,Internet Bill,862.55,Transfer,Utilities
2024-02-25,Taxi,1716.18,Cash,Transportation
2023-03-15,Gym Membership,783.36,Transfer,Utilities
2023-12-31,Taxi,1337.55,UPI,Transportation
2022-03-01,Electricity Bill,921.99,Cash,Utilities
2023-09-03,Pharmacy,145.89,Transfer,Health & Medical
2023-07-18,Online Shopping,1241.61,Transfer,Shopping
2019-04-18,Tuition Fee,1869.06,UPI,Education
2021-11-02,Grocery,504.23,Card,Food & Dining
2019-07-24,Gym Membership,1865.49,UPI,Shopping
2022-12-27,Coffee,971.59,Transfer,Food & Dining
2019-06-01,Insurance,634.08,UPI,Transportation
2021-05-07,Course Purchase,1391.25,Cash,Education
2022-04-05,Bus,1537.77,UPI,Transportation
2019-02-05,Online Shopping,11503.76,UPI,Shopping
2024-08-13,Insurance,448.61,UPI,Education
2023-05-31,Subscription,1600.05,Cash,Entertainment
2024-10-24,Internet Bill,1128.41,Transfer,Utilities
2019-01-18,Electricity Bill,944.94,UPI,Utilities
2020-10-14,Electricity Bill,1677.83,UPI,Utilities
2020-11-07,Book Purchase,929.58,Transfer,Entertainment
2021-10-08,Electricity Bill,1512.21,Transfer,Utilities
2023-11-28,Gym Membership,1923.78,Cash,Transportation
2024-03-04,Hotel,1138.46,Transfer,Shopping
2024-04-25,Fuel,1153.34,UPI,Transportation
2022-04-14,Bus,817.94,Cash,Transportation
2023-02-11,Lunch,47.54,Transfer,Food & Dining
2023-08-12,Dinner,1992.58,Cash,Food & Dining
2024-03-27,Online Shopping,336.21,UPI,Shopping
2021-01-07,Flight Ticket,11331.97,UPI,Transportation
2019-01-16,Online Shopping,1428.94,Transfer,Shopping
2021-09-06,Coffee,1943.01,Cash,Food & Dining
2023-12-01,Internet Bill,11237.99,Cash,Utilities
2022-12-27,Pharmacy,256.86,Transfer,Health & Medical
2024-10-13,Flight Ticket,7286.29,UPI,Transportation
2024-05-04,Book Purchase,1031.74,Transfer,Entertainment
2021-04-07,Hotel,1345.84,UPI,Shopping
2020-03-24,Bus,659.09,Cash,Transportation
2021-09-30,Online Shopping,351.9,UPI,Shopping
2024-07-04,Insurance,1327.22,Transfer,Entertainment
2024-10-31,Online Shopping,1102.45,Transfer,Shopping
2022-04-12,Taxi,1013.82,Cash,Transportation
2024-08-19,Fuel,75.02,Transfer,Transportation
2022-04-08,Coffee,267.63,UPI,Food & Dining
2023-03-22,Coffee,1652.97,Card,Food & Dining
2023-07-18,Grocery,12971.69,Cash,Food & Dining
2021-03-18,Pharmacy,1443.53,Cash,Health & Medical
2022-04-30,Tuition Fee,985.16,Card,Education
2020-07-17,Course Purchase,837.16,Transfer,Education
2024-08-04,Dinner,1109.48,Transfer,Food & Dining
2021-09-25,Course Purchase,10558.28,Cash,Education
2024-10-10,Flight Ticket,576.77,Cash,Transportation
2020-03-08,Electricity Bill,1111.19,Transfer,Utilities
2024-07-19,Fuel,484.78,Card,Transportation
2020-12-05,Gym Membership,669.3,UPI,Education
2023-01-18,Subscription,3028.45,Card,Entertainment
2022-06-23,Flight Ticket,1564.07,Card,Transportation
2021-01-14,Tuition Fee,1298.18,Transfer,Education
2023-01-07,Grocery,750.41,UPI,Food & Dining
2020-10-26,Coffee,951.04,Card,Food & Dining
2024-01-14,Restaurant,1109.66,Cash,Food & Dining
2022-08-18,Restaurant,306.4,Cash,Food & Dining
2020-12-25,Dinner,1673.44,Card,Food & Dining
2019-05-03,Lunch,740.82,UPI,Food & Dining
2019-03-21,Coffee,1477.83,Card,Food & Dining
2024-04-10,Dinner,9708.74,Transfer,Food & Dining
2019-07-25,Internet Bill,177.87,Card,Utilities
2020-01-31,Book Purchase,477.26,Cash,Entertainment
2019-02-10,Hotel,327.91,UPI,Shopping
2021-07-02,Book Purchase,526.72,Cash,Entertainment
2023-07-03,Flight Ticket,1348.53,Card,Transportation
2022-06-13,Taxi,802.48,Transfer,Transportation
2021-03-07,Fuel,7536.5,Cash,Transportation
2020-01-12,Pharmacy,843.55,UPI,Health & Medical
2024-08-02,Insurance,1366.88,UPI,Other
2020-12-15,Coffee,575.79,UPI,Food & Dining
2019-03-20,Insurance,193.09,Cash,Food & Dining
2022-11-03,Gym Membership,1044.24,UPI,Entertainment
2022-12-25,Gym Membership,990.38,Cash,Education
2023-11-17,Bus,1565.01,UPI,Transportation
2020-01-29,Taxi,794.57,Card,Transportation
2021-08-02,Taxi,679.87,Cash,Transportation
2021-05-20,Coffee,140.77,Card,Food & Dining
2021-10-15,Bus,1264.69,Transfer,Transportation
2019-03-11,Bus,59.22,Transfer,Transportation
2019-07-15,Grocery,1921.66,Transfer,Food & Dining
2023-08-10,Lunch,819.73,Cash,Food & Dining
2020-03-24,Online Shopping,1781.01,Card,Shopping
2019-02-24,Electricity Bill,407.36,Card,Utilities
2021-12-25,Parking,103.71,UPI,Transportation
2023-11-09,Pharmacy,60.75,UPI,Health & Medical
2020-10-10,Tuition Fee,341.41,Transfer,Education
2021-04-24,Electricity Bill,407.55,UPI,Utilities
2024-03-05,Bus,1684.16,UPI,Transportation
2019-06-25,Grocery,1997.87,Cash,Food & Dining
2021-10-20,Electricity Bill,1809.87,Cash,Utilities
2020-01-17,Grocery,1718.48,Cash,Food & Dining
2023-04-21,Electricity Bill,257.63,UPI,Utilities
2023-02-18,Pharmacy,1573.86,Cash,Health & Medical
2024-11-26,Book Purchase,394.66,Transfer,Entertainment
2022-09-05,Pharmacy,281.5,UPI,Health & Medical
2019-01-12,Coffee,628.4,Cash,Food & Dining
2024-07-31,Book Purchase,645.59,Transfer,Entertainment
2023-04-14,Electricity Bill,261.65,Cash,Utilities
2023-01-15,Tuition Fee,560.44,UPI,Education
2020-08-11,Parking,422.52,Transfer,Transportation
2021-08-06,Bus,1376.34,Transfer,Transportation
2024-04-29,Parking,1263.09,Transfer,Transportation
2024-07-26,Restaurant,1363.92,UPI,Food & Dining
2020-07-04,Movie,1189.0,Transfer,Entertainment
2022-07-29,Restaurant,10.73,Transfer,Food & Dining
2021-03-15,Flight Ticket,1028.26,Cash,Transportation
2023-11-13,Flight Ticket,605.12,Card,Transportation
2021-09-29,Lunch,184.88,Cash,Food & Dining
2023-01-22,Gym Membership,1407.08,Transfer,Education
2024-08-16,Dinner,1449.15,Cash,Food & Dining
2023-06-16,Taxi,588.31,Card,Transportation
2023-11-01,Fuel,1408.51,Card,Transportation
2024-07-03,Electricity Bill,1685.07,Card,Utilities
2023-01-28,Taxi,1781.26,Transfer,Transportation
2020-08-24,Hotel,985.67,UPI,Shopping
2019-12-30,Taxi,7985.57,Card,Transportation
2020-04-28,Parking,295.18,Card,Transportation
2024-01-18,Course Purchase,137.68,Card,Education
2022-03-22,Pharmacy,528.73,Transfer,Health & Medical
2023-12-19,Taxi,1741.65,UPI,Transportation
2021-02-24,Hotel,539.68,UPI,Shopping
2024-06-07,Course Purchase,1389.17,Card,Education
2021-02-22,Subscription,6657.16,Cash,Entertainment
2024-09-07,Coffee,1009.08,Cash,Food & Dining
2023-11-16,Online Shopping,870.45,Cash,Shopping
2020-05-20,Parking,342.88,Transfer,Transportation
2022-07-17,Taxi,142.74,Cash,Transportation
2019-09-19,Book Purchase,1358.31,Transfer,Entertainment
2022-05-29,Parking,516.09,Transfer,Transportation
2021-07-20,Movie,1551.65,Transfer,Entertainment
2019-07-09,Gym Membership,396.29,Cash,Health & Medical
2024-05-23,Lunch,74.81,Transfer,Food & Dining
2019-04-16,Grocery,923.85,Transfer,Food & Dining
2020-06-20,Dinner,454.94,UPI,Food & Dining
2019-07-01,Online Shopping,1447.71,UPI,Shopping
2021-07-28,Parking,1428.36,Transfer,Transportation
2023-03-16,Gym Membership,1302.16,UPI,Education
2020-10-20,Fuel,1065.74,UPI,Transportation
2023-06-05,Coffee,648.1,Transfer,Food & Dining
2021-07-20,Insurance,468.71,Transfer,Education
2019-07-03,Taxi,3102.13,UPI,Transportation
2021-05-29,Internet Bill,2416.51,Transfer,Utilities
2022-11-16,Dinner,28.78,Cash,Food & Dining
2019-06-12,Electricity Bill,847.75,Transfer,Utilities
2021-05-24,Coffee,1433.54,Transfer,Food & Dining
2023-03-19,Restaurant,1627.57,Cash,Food & Dining
2022-06-08,Subscription,1548.88,Transfer,Entertainment
2021-06-11,Bus,956.12,Card,Transportation
2021-12-09,Hotel,72.66,Cash,Shopping
2019-11-04,Parking,1435.48,UPI,Transportation
2023-03-20,Taxi,928.39,Transfer,Transportation
2021-04-24,Coffee,3609.62,Transfer,Food & Dining
2024-03-30,Hotel,1274.69,Cash,Shopping
2019-05-10,Electricity Bill,1735.28,Card,Utilities
2024-01-27,Internet Bill,661.28,UPI,Utilities
2019-12-17,Tuition Fee,1943.03,Cash,Education
2020-04-30,Parking,13183.62,Transfer,Transportation
2019-10-25,Course Purchase,72.22,Card,Education
2022-11-19,Bus,257.05,UPI,Transportation
2019-01-10,Fuel,434.7,Transfer,Transportation
2023-05-18,Restaurant,13498.56,UPI,Food & Dining
2024-09-30,Taxi,299.31,Transfer,Transportation
2021-04-30,Lunch,266.06,UPI,Food & Dining
2022-12-28,Grocery,1823.68,Transfer,Food & Dining
2019-11-09,Book Purchase,1838.8,Transfer,Entertainment
2021-09-14,Gym Membership,1138.59,Cash,Transportation
2022-01-25,Fuel,288.0,UPI,Transportation
2019-12-15,Lunch,1327.8,Transfer,Food & Dining
2021-10-30,Lunch,1839.66,Cash,Food & Dining
2024-11-23,Course Purchase,1824.72,Transfer,Education
2023-08-05,Dinner,7259.78,Cash,Food & Dining
2021-04-13,Internet Bill,15.6,UPI,Utilities
2020-03-12,Tuition Fee,862.03,Transfer,Education
2023-01-31,Restaurant,766.16,Transfer,Food & Dining
2019-03-09,Lunch,1201.41,Transfer,Food & Dining
2023-03-27,Electricity Bill,96.69,UPI,Utilities
2022-02-20,Lunch,1211.82,Card,Food & Dining
2023-09-09,Fuel,469.17,Card,Transportation
2020-03-02,Hotel,764.55,Transfer,Shopping
2024-03-27,Insurance,1085.43,Transfer,Food & Dining
2022-05-03,Hotel,663.38,UPI,Shopping
2022-03-12,Grocery,108.9,Transfer,Food & Dining
2024-01-25,Internet Bill,579.42,Cash,Utilities
2019-02-26,Grocery,89.8,Card,Food & Dining
2020-08-07,Bus,2557.83,Cash,Transportation
2024-07-29,Flight Ticket,820.13,Card,Transportation
2023-07-12,Internet Bill,54.62,UPI,Utilities
2023-09-05,Insurance,998.62,UPI,Shopping
2021-08-30,Course Purchase,1957.56,UPI,Education
2019-10-09,Subscription,1943.78,Transfer,Entertainment
2020-06-09,Dinner,483.56,Card,Food & Dining
2023-05-18,Fuel,1887.32,Cash,Transportation
2019-02-22,Subscription,1212.13,Transfer,Entertainment
2024-04-03,Bus,134.58,UPI,Transportation
2021-06-29,Grocery,219.62,Transfer,Food & Dining
2021-09-12,Electricity Bill,1606.95,Card,Utilities
2023-06-15,Book Purchase,518.29,Transfer,Entertainment
2022-07-27,Hotel,1055.85,Transfer,Shopping
2021-01-02,Coffee,878.32,Card,Food & Dining
2019-01-31,Course Purchase,3292.41,Card,Education
2019-11-01,Flight Ticket,638.0,Card,Transportation
2019-02-08,Pharmacy,1025.05,Transfer,Health & Medical
2019-09-25,Book Purchase,209.26,Card,Entertainment
2021-06-23,Taxi,42.36,UPI,Transportation
2022-08-20,Gym Membership,345.31,Cash,Food & Dining
2021-01-26,Restaurant,629.1,Transfer,Food & Dining
2023-10-25,Movie,546.17,UPI,Entertainment
2022-04-12,Restaurant,6365.66,Transfer,Food & Dining
2021-05-08,Gym Membership,623.93,Transfer,Other
2020-08-03,Gym Membership,166.51,Transfer,Utilities
2019-11-03,Course Purchase,1772.3,UPI,Education
2019-08-19,Coffee,1541.19,Transfer,Food & Dining
2021-11-01,Coffee,756.32,UPI,Food & Dining
2021-07-08,Insurance,965.97,UPI,Utilities
2021-08-05,Fuel,760.56,Card,Transportation
2021-05-10,Course Purchase,1922.98,UPI,Education
2020-10-20,Electricity Bill,1857.15,Cash,Utilities
2024-07-30,Restaurant,748.55,Cash,Food & Dining
2021-11-27,Bus,1636.09,UPI,Transportation
2022-09-21,Flight Ticket,188.72,Transfer,Transportation
2021-06-22,Book Purchase,248.89,Transfer,Entertainment
2020-11-10,Pharmacy,754.88,UPI,Health & Medical
2024-12-24,Gym Membership,932.74,Transfer,Food & Dining
2022-05-13,Gym Membership,905.96,UPI,Transportation
2024-01-18,Hotel,1955.02,Transfer,Shopping
2022-10-03,Hotel,1159.36,Card,Shopping
2021-02-02,Bus,24.46,UPI,Transportation
2022-05-15,Course Purchase,1708.53,Cash,Education
2022-03-31,Parking,235.37,UPI,Transportation
2024-09-02,Pharmacy,1855.21,Card,Health & Medical
2021-03-18,Flight Ticket,1759.65,Transfer,Transportation
2020-11-09,Insurance,1866.29,Transfer,Other
2024-06-10,Bus,1246.26,Transfer,Transportation
2019-11-03,Online Shopping,489.07,UPI,Shopping
2020-09-24,Coffee,1496.4,Cash,Food & Dining
2023-11-26,Lunch,1392.29,UPI,Food & Dining
2020-03-15,Subscription,607.95,Transfer,Entertainment
2023-10-20,Subscription,165.07,Cash,Entertainment
2019-09-01,Tuition Fee,1870.54,Transfer,Education
2019-08-07,Restaurant,1782.72,Cash,Food & Dining
2020-06-09,Grocery,205.95,UPI,Food & Dining
2019-08-31,Restaurant,1817.71,Card,Food & Dining
2022-07-09,Taxi,1462.5,UPI,Transportation
2023-07-21,Movie,1213.75,Transfer,Entertainment
2024-12-28,Fuel,370.09,Cash,Transportation
2021-08-10,Course Purchase,10914.22,Cash,Education
2019-10-06,Electricity Bill,97.17,Transfer,Utilities
2023-06-04,Book Purchase,37.35,Card,Entertainment
2020-12-07,Book Purchase,353.11,Card,Entertainment
2019-07-25,Flight Ticket,621.27,Cash,Transportation
2020-02-01,Hotel,331.99,Cash,Shopping
2024-04-27,Internet Bill,11065.69,Transfer,Utilities
2020-06-02,Insurance,652.21,Transfer,Education
2023-01-04,Bus,1199.3,Transfer,Transportation
2020-08-16,Fuel,976.81,UPI,Transportation
2021-04-04,Book Purchase,12118.04,UPI,Entertainment
2020-11-24,Online Shopping,1192.07,Transfer,Shopping
2021-12-01,Pharmacy,1559.61,Card,Health & Medical
2024-07-28,Tuition Fee,838.7,UPI,Education
2024-09-09,Bus,1789.61,Cash,Transportation
2019-03-08,Restaurant,1821.83,Transfer,Food & Dining
2022-02-14,Movie,1634.22,Card,Entertainment
2021-04-12,Movie,911.13,Card,Entertainment
2019-12-14,Insurance,1096.9,Transfer,Entertainment
